customer_id,persona,age,gender,city,city_tier,occupation,monthly_income,household_size,loyalty_program_member,preferred_payment_method,app_engagement_score,price_sensitivity_score,impulsiveness_score,health_consciousness_score,discount_affinity_score,late_night_ordering_tendency,weekend_ordering_tendency,brand_loyalty_score,churn_risk_profile
CUST002281,Families,31,Male,Jaipur,Tier-1,Doctor,97619,4,0,Wallet,9.06,8.96,2.79,6.72,7.77,7.14,4.62,3.89,9.14
CUST002282,Families,40,Female,Mumbai,Metro,Student,111139,2,1,UPI,9.04,6.85,4.39,7.8,6.21,9.16,5.15,4.48,2.86
CUST002283,Young Professionals,26,Female,Bengaluru,Metro,Doctor,63569,5,0,UPI,6.98,5.7,9.31,5.35,2.65,9.44,9.68,5.23,4.43
CUST002284,Health Conscious,19,Male,Pune,Tier-1,Engineer,61601,6,1,COD,8.7,8.03,4.17,9.42,4.62,5.98,9.63,8.67,1.68
CUST002285,Health Conscious,35,Other,Pune,Tier-1,Manager,86971,3,0,UPI,3.28,9.99,2.95,8.58,3.19,4.93,3.47,7.78,2.31
CUST002286,Students,45,Female,Mumbai,Metro,Manager,36109,6,0,UPI,4.8,5.6,6.6,3.9,9.42,9.47,8.28,1.88,7.32
CUST002287,Students,45,Female,Hyderabad,Metro,Business,24144,2,0,Wallet,3.58,3.31,5.75,6.7,7.3,4.9,8.8,6.22,3.83
CUST002288,Health Conscious,38,Other,Mumbai,Metro,Teacher,162121,1,0,Card,5.28,9.99,3.96,9.86,3.93,3.62,4.83,8.96,3.18
CUST002289,Young Professionals,52,Other,Mumbai,Metro,Student,115059,6,1,Wallet,6.19,7.16,7.28,7.99,2.21,6.02,7.89,3.05,1.12
CUST002290,Young Professionals,35,Other,Ahmedabad,Tier-1,Teacher,133099,4,1,Wallet,3.16,3.41,6.89,8.94,5.32,8.71,5.22,4.89,6.43
CUST002291,Young Professionals,45,Other,Bengaluru,Metro,Business,137143,2,1,Card,1.69,8.28,8.81,8.19,3.28,3.29,1.04,6.07,5.26
CUST002292,Young Professionals,38,Other,Bengaluru,Metro,Designer,117939,5,1,COD,6.8,7.64,7.43,7.26,3.31,8.09,9.44,1.29,4.15
CUST002293,Students,51,Female,Indore,Tier-2,Consultant,17209,6,0,Wallet,4.58,1.45,8.79,5.96,8.82,6.72,2.55,1.69,9.46
CUST002294,Young Professionals,40,Female,Bengaluru,Metro,Student,128227,6,1,Card,7.66,5.62,9.57,7.45,4.04,5.79,7.62,6.91,4.54
CUST002295,Students,25,Male,Bengaluru,Metro,Engineer,39973,4,1,Card,8.9,2.34,8.3,3.64,7.72,1.73,3.96,5.37,2.23
CUST002296,Young Professionals,40,Female,Hyderabad,Metro,Engineer,118039,4,0,Wallet,7.29,9.62,7.04,5.76,5.16,5.47,7.38,2.7,2.81
CUST002297,Health Conscious,49,Female,Hyderabad,Metro,Manager,151689,1,1,Card,1.11,3.27,2.1,9.19,4.69,3.35,4.33,5.57,1.59
CUST002298,Families,21,Other,Delhi,Metro,Business,84876,5,0,COD,3.04,8.83,3.92,7.72,7.59,6.17,4.23,8.64,7.15
CUST002299,Health Conscious,56,Male,Lucknow,Tier-2,Designer,139664,3,0,Wallet,2.9,6.26,3.36,8.45,4.16,1.9,9.65,8.06,1.64
CUST002300,Students,38,Male,Bengaluru,Metro,Engineer,22843,6,0,Card,6.9,1.46,5.12,4.31,8.12,7.88,1.4,8.82,4.65
CUST002301,Families,24,Male,Indore,Tier-2,Doctor,77794,2,0,Card,3.05,2.53,2.1,6.45,5.75,7.77,8.98,8.74,5.27
CUST002302,Families,24,Male,Hyderabad,Metro,Consultant,116646,1,1,Wallet,9.63,2.85,3.85,5.37,7.85,2.0,8.34,7.67,2.67
CUST002303,Health Conscious,18,Other,Mumbai,Metro,Doctor,127615,4,0,COD,1.96,3.09,4.78,9.68,2.9,7.43,5.9,8.08,8.24
CUST002304,Young Professionals,58,Female,Hyderabad,Metro,Consultant,108230,6,0,UPI,1.86,8.14,7.78,7.68,4.3,4.56,3.76,4.3,3.78
CUST002305,Health Conscious,18,Male,Lucknow,Tier-2,Business,175649,2,1,COD,6.85,5.57,2.39,8.41,2.79,7.51,7.0,8.01,1.25
CUST002306,Students,32,Other,Nagpur,Tier-2,Business,36361,1,0,COD,5.43,6.32,7.21,3.66,8.02,5.38,4.19,5.18,9.93
CUST002307,Health Conscious,38,Male,Pune,Tier-1,Doctor,73148,6,0,Wallet,7.95,4.43,3.25,9.78,2.18,9.01,7.28,2.92,9.15
CUST002308,Young Professionals,22,Other,Bengaluru,Metro,Designer,125113,6,0,UPI,9.9,6.31,7.35,5.88,4.38,5.41,7.54,8.57,3.3
CUST002309,Young Professionals,49,Other,Hyderabad,Metro,Engineer,113919,4,0,Card,5.37,6.68,6.84,6.66,5.24,6.23,8.91,9.07,3.58
CUST002310,Families,20,Female,Indore,Tier-2,Manager,56985,1,1,Card,8.45,5.04,4.08,5.38,6.29,3.43,5.3,2.33,8.91
CUST002311,Families,39,Male,Mumbai,Metro,Student,95653,3,0,Wallet,8.26,9.46,3.87,5.36,5.07,5.05,2.43,9.08,7.55
CUST002312,Families,60,Other,Lucknow,Tier-2,Student,111923,2,1,COD,1.1,9.81,2.3,6.81,7.41,9.71,4.73,8.74,9.44
CUST002313,Families,45,Female,Pune,Tier-1,Consultant,82183,6,0,Wallet,3.37,9.96,2.1,5.94,5.17,9.62,4.25,1.76,9.04
CUST002314,Families,48,Female,Ahmedabad,Tier-1,Student,95027,5,0,UPI,2.05,4.54,3.5,5.95,7.21,7.12,1.32,9.83,1.64
CUST002315,Families,20,Female,Bengaluru,Metro,Student,79743,4,1,UPI,6.14,8.59,4.35,5.82,6.3,3.78,3.32,9.79,1.12
CUST002316,Families,36,Other,Mumbai,Metro,Designer,42948,3,1,COD,6.61,4.47,4.38,5.89,7.9,8.29,4.16,4.25,1.17
CUST002317,Students,45,Male,Pune,Tier-1,Business,27986,4,1,UPI,1.75,2.73,5.16,4.88,7.99,1.71,9.89,2.01,7.01
CUST002318,Young Professionals,29,Other,Jaipur,Tier-1,Business,96255,1,0,COD,6.1,6.41,7.23,5.44,5.76,4.95,8.54,8.65,7.98
CUST002319,Families,35,Female,Bengaluru,Metro,Consultant,96732,6,1,Card,8.37,8.5,2.3,5.12,7.89,3.06,8.41,7.31,2.09
CUST002320,Health Conscious,21,Male,Jaipur,Tier-1,Business,121841,3,1,UPI,4.72,3.29,2.88,8.76,3.26,4.29,9.54,5.55,9.12
CUST002321,Students,37,Male,Pune,Tier-1,Doctor,37386,2,0,UPI,8.71,8.16,8.46,5.53,7.82,7.71,7.13,7.91,9.4
CUST002322,Students,38,Other,Nagpur,Tier-2,Engineer,29993,6,1,COD,9.74,9.19,7.3,4.22,9.67,6.17,3.79,4.06,7.85
CUST002323,Families,55,Male,Jaipur,Tier-1,Teacher,70753,5,1,UPI,6.8,5.29,2.73,6.19,6.92,8.25,4.76,3.29,6.15
CUST002324,Students,20,Female,Lucknow,Tier-2,Doctor,32404,3,0,COD,2.0,1.9,7.15,3.49,7.38,5.84,5.02,4.97,8.26
CUST002325,Health Conscious,43,Male,Jaipur,Tier-1,Engineer,150990,5,0,Card,9.05,2.47,4.52,8.25,3.73,6.84,2.9,5.03,8.78
CUST002326,Health Conscious,40,Female,Mumbai,Metro,Consultant,129592,3,0,UPI,6.66,8.61,3.31,9.57,4.39,7.6,6.87,8.42,4.74
CUST002327,Young Professionals,46,Female,Pune,Tier-1,Consultant,86368,1,1,UPI,4.2,5.05,9.39,8.78,2.22,9.72,9.96,7.75,7.27
CUST002328,Families,34,Other,Ahmedabad,Tier-1,Teacher,76975,1,1,Wallet,8.31,2.19,3.17,6.89,6.47,9.55,3.4,7.72,3.42
CUST002329,Families,42,Other,Ahmedabad,Tier-1,Designer,102049,2,0,COD,7.21,9.74,2.01,7.71,6.0,10.0,9.09,9.57,8.02
CUST002330,Health Conscious,48,Male,Delhi,Metro,Manager,121659,4,1,COD,7.05,8.93,3.49,9.89,3.67,9.92,8.57,8.77,7.62
CUST002331,Health Conscious,33,Female,Jaipur,Tier-1,Designer,62995,5,0,Card,8.0,4.92,4.63,8.53,2.52,9.14,6.4,8.41,9.89
CUST002332,Students,21,Female,Ahmedabad,Tier-1,Designer,16513,1,1,COD,3.02,5.46,8.12,5.72,7.77,3.5,1.96,9.94,6.08
CUST002333,Young Professionals,42,Male,Nagpur,Tier-2,Designer,64640,5,1,UPI,8.69,7.18,9.21,6.37,2.7,1.32,4.49,1.67,4.84
CUST002334,Health Conscious,48,Other,Indore,Tier-2,Manager,68123,2,0,Wallet,7.03,1.19,2.19,8.43,4.55,3.77,7.63,1.17,2.88
CUST002335,Health Conscious,29,Female,Pune,Tier-1,Manager,90369,3,1,UPI,5.97,1.81,3.14,9.15,3.06,6.5,2.06,6.8,2.57
CUST002336,Families,20,Male,Jaipur,Tier-1,Engineer,74451,1,0,Wallet,9.94,9.15,2.79,7.74,6.77,1.86,1.74,2.31,8.29
CUST002337,Students,21,Female,Nagpur,Tier-2,Designer,39554,4,1,COD,2.39,6.17,8.71,6.31,8.67,2.87,5.34,8.92,7.08
CUST002338,Families,50,Female,Delhi,Metro,Designer,109455,2,1,Wallet,3.17,6.65,3.89,5.97,7.21,1.09,9.83,2.61,5.04
CUST002339,Students,54,Male,Bengaluru,Metro,Engineer,29874,4,0,COD,1.42,8.57,6.41,3.63,8.33,6.46,3.5,8.58,6.7
CUST002340,Students,43,Other,Lucknow,Tier-2,Consultant,19704,6,1,Card,7.6,8.92,7.11,6.33,9.58,1.71,2.54,5.74,4.93
CUST002341,Students,48,Female,Indore,Tier-2,Consultant,30977,5,1,UPI,1.47,1.16,6.52,6.49,9.35,6.37,8.8,9.61,4.43
CUST002342,Students,38,Female,Pune,Tier-1,Doctor,18287,1,0,Card,1.16,1.18,5.31,6.58,8.38,1.92,1.62,6.36,8.24
CUST002343,Students,21,Male,Hyderabad,Metro,Designer,29955,3,1,UPI,3.62,4.56,8.2,4.27,7.24,2.89,2.88,1.57,1.72
CUST002344,Young Professionals,37,Female,Ahmedabad,Tier-1,Designer,116998,4,0,UPI,8.31,5.29,8.78,7.9,4.86,9.88,7.24,3.48,2.72
CUST002345,Health Conscious,19,Female,Ahmedabad,Tier-1,Doctor,114375,1,0,UPI,7.35,7.3,4.99,9.95,2.64,2.92,8.5,5.33,6.7
CUST002346,Young Professionals,24,Other,Bengaluru,Metro,Teacher,50746,5,0,Wallet,2.41,8.44,9.92,7.47,2.63,8.79,9.54,7.1,3.35
CUST002347,Young Professionals,31,Other,Jaipur,Tier-1,Designer,60137,3,1,Wallet,9.34,1.48,9.66,6.25,2.34,9.55,3.25,5.88,1.37
CUST002348,Families,22,Other,Lucknow,Tier-2,Student,50939,1,1,COD,1.47,9.05,4.24,7.77,7.12,6.15,3.95,9.7,9.05
CUST002349,Health Conscious,27,Female,Mumbai,Metro,Designer,168859,5,0,COD,8.17,9.83,3.48,8.97,3.31,1.45,3.95,9.21,8.58
CUST002350,Families,38,Female,Jaipur,Tier-1,Business,59617,1,1,Card,2.62,4.61,2.78,5.17,6.77,3.37,7.72,5.5,7.81
CUST002351,Health Conscious,34,Male,Ahmedabad,Tier-1,Manager,171769,4,1,UPI,8.14,3.7,3.67,9.58,3.15,4.32,6.01,9.53,6.11
CUST002352,Families,20,Other,Ahmedabad,Tier-1,Manager,104239,4,1,Wallet,8.65,3.93,2.14,5.81,5.87,9.12,9.16,3.51,2.24
CUST002353,Families,49,Other,Delhi,Metro,Student,93006,5,0,COD,8.63,1.58,4.46,5.68,7.01,6.92,9.82,8.94,4.7
CUST002354,Families,20,Female,Nagpur,Tier-2,Manager,98228,3,0,Wallet,7.53,6.99,2.35,5.45,7.72,1.05,9.78,6.94,1.71
CUST002355,Young Professionals,52,Male,Mumbai,Metro,Teacher,106252,2,1,COD,6.19,2.39,9.73,7.38,4.6,5.21,4.7,1.94,1.43
CUST002356,Families,23,Female,Bengaluru,Metro,Student,100160,1,1,Wallet,1.13,7.19,4.61,6.04,7.88,7.39,5.83,1.05,9.09
CUST002357,Health Conscious,29,Other,Indore,Tier-2,Teacher,92823,3,1,Wallet,4.93,5.77,3.28,8.97,4.4,4.9,5.39,7.19,6.44
CUST002358,Students,32,Female,Delhi,Metro,Engineer,33128,3,0,UPI,9.56,6.33,5.6,4.45,8.36,2.59,4.27,5.37,3.0
CUST002359,Health Conscious,35,Other,Lucknow,Tier-2,Student,179484,5,0,Card,7.18,1.4,3.78,9.62,4.42,7.19,6.65,7.96,6.32
CUST002360,Young Professionals,60,Male,Bengaluru,Metro,Business,73116,4,0,UPI,5.79,4.73,8.97,8.44,4.16,2.34,5.42,6.92,8.13
CUST002361,Health Conscious,21,Other,Delhi,Metro,Designer,154068,6,0,Wallet,1.56,9.11,4.78,9.24,4.65,6.6,3.86,4.52,9.09
CUST002362,Young Professionals,44,Male,Jaipur,Tier-1,Designer,142442,3,1,Card,4.47,9.88,6.53,6.44,5.92,4.38,5.39,9.34,8.28
CUST002363,Students,35,Female,Delhi,Metro,Student,25689,5,0,Wallet,6.53,1.17,6.76,6.2,8.39,2.84,9.63,6.85,6.03
CUST002364,Young Professionals,58,Female,Indore,Tier-2,Engineer,76226,1,0,UPI,4.93,3.9,7.17,6.15,5.84,9.66,8.66,7.8,8.11
CUST002365,Students,18,Female,Mumbai,Metro,Designer,39787,1,0,COD,8.53,7.43,5.01,5.13,9.09,9.57,5.47,1.34,3.48
CUST002366,Students,57,Male,Lucknow,Tier-2,Teacher,27221,3,1,UPI,6.72,9.52,7.99,6.29,7.17,5.23,2.14,6.89,6.19
CUST002367,Students,34,Female,Lucknow,Tier-2,Engineer,28941,2,0,UPI,3.89,6.68,5.2,6.42,9.69,5.91,9.56,9.24,3.96
CUST002368,Health Conscious,52,Other,Hyderabad,Metro,Student,178345,5,1,Card,5.36,1.22,2.48,8.33,2.98,1.02,2.47,3.83,2.65
CUST002369,Families,41,Male,Delhi,Metro,Business,110286,3,0,UPI,2.7,2.41,3.4,5.28,6.31,5.59,7.05,9.82,4.11
CUST002370,Families,57,Other,Bengaluru,Metro,Engineer,67297,5,1,UPI,5.62,4.23,2.28,5.87,5.38,9.71,9.43,1.03,3.32
CUST002371,Young Professionals,41,Male,Pune,Tier-1,Business,146334,4,0,Card,8.22,2.39,7.63,7.5,5.14,4.44,6.15,9.26,3.39
CUST002372,Students,57,Male,Indore,Tier-2,Student,30252,5,0,COD,2.6,2.83,5.19,6.92,8.1,2.79,8.3,4.95,2.34
CUST002373,Young Professionals,31,Other,Hyderabad,Metro,Teacher,112545,5,0,Card,6.81,5.82,9.26,7.27,5.57,4.5,3.58,2.71,3.68
CUST002374,Health Conscious,30,Male,Ahmedabad,Tier-1,Teacher,148865,6,1,COD,4.36,4.79,4.28,8.74,4.26,6.25,9.93,9.25,4.43
CUST002375,Students,46,Other,Bengaluru,Metro,Consultant,32501,4,0,Card,9.78,7.84,5.51,3.03,7.47,8.42,3.17,3.0,5.66
CUST002376,Students,54,Female,Bengaluru,Metro,Student,36673,2,1,UPI,6.5,7.42,5.61,3.06,7.02,8.0,3.21,8.52,9.25
CUST002377,Health Conscious,37,Female,Jaipur,Tier-1,Student,127514,4,0,Wallet,1.39,2.44,2.94,9.47,3.82,9.57,2.82,5.53,4.21
CUST002378,Health Conscious,21,Other,Hyderabad,Metro,Manager,129457,2,0,UPI,6.08,1.27,3.83,9.99,3.63,3.65,5.5,6.68,5.2
CUST002379,Young Professionals,43,Male,Indore,Tier-2,Engineer,140753,1,1,Card,4.63,5.75,9.94,5.7,4.6,1.61,4.81,9.53,4.48
CUST002380,Young Professionals,50,Other,Jaipur,Tier-1,Engineer,102290,2,1,UPI,3.8,8.79,7.48,7.18,3.07,3.9,9.36,4.8,7.99
CUST002381,Health Conscious,28,Other,Nagpur,Tier-2,Teacher,77585,1,1,Wallet,1.08,2.11,3.67,9.06,2.79,7.52,6.56,9.23,4.11
CUST002382,Families,47,Other,Pune,Tier-1,Student,109560,3,0,Card,3.29,9.1,2.95,6.13,7.08,9.24,6.71,4.48,2.65
CUST002383,Students,50,Other,Bengaluru,Metro,Student,36953,4,1,Wallet,3.68,3.88,7.56,6.54,8.43,7.15,3.0,1.22,5.49
CUST002384,Young Professionals,51,Male,Hyderabad,Metro,Business,108344,6,0,Wallet,1.96,4.76,9.51,7.1,3.99,3.59,9.06,4.0,9.59
CUST002385,Health Conscious,24,Male,Indore,Tier-2,Consultant,143440,2,0,COD,8.37,9.76,2.36,8.96,3.01,9.84,3.43,6.35,3.48
CUST002386,Families,25,Female,Hyderabad,Metro,Manager,65741,4,0,UPI,4.17,8.78,3.43,6.3,5.1,3.78,1.13,9.19,5.69
CUST002387,Health Conscious,18,Male,Pune,Tier-1,Business,177555,4,1,COD,4.66,4.48,2.35,9.23,3.46,6.96,8.58,4.09,2.13
CUST002388,Families,34,Female,Pune,Tier-1,Designer,59620,4,1,Card,6.49,6.15,2.16,6.39,5.41,7.47,5.25,3.44,4.9
CUST002389,Young Professionals,34,Male,Bengaluru,Metro,Doctor,91213,5,0,Wallet,7.46,9.35,8.23,7.68,4.1,9.9,6.55,8.23,8.51
CUST002390,Health Conscious,40,Other,Delhi,Metro,Teacher,80333,4,1,Card,6.07,9.04,4.95,8.12,3.08,4.36,3.42,5.99,6.04
CUST002391,Families,59,Male,Hyderabad,Metro,Teacher,104305,5,0,Wallet,2.31,3.09,3.1,6.94,5.09,7.57,2.34,4.85,8.76
CUST002392,Health Conscious,45,Male,Mumbai,Metro,Teacher,136738,5,0,UPI,1.06,6.38,3.29,8.71,4.0,8.86,3.78,9.48,9.42
CUST002393,Students,24,Female,Mumbai,Metro,Teacher,16791,4,0,Wallet,7.54,8.76,7.6,3.63,9.47,9.2,3.83,8.39,2.17
CUST002394,Health Conscious,49,Male,Hyderabad,Metro,Manager,67405,1,1,Wallet,4.36,7.97,3.2,9.77,2.14,5.03,6.64,7.11,4.64
CUST002395,Young Professionals,23,Male,Bengaluru,Metro,Teacher,114839,1,0,COD,1.3,1.2,7.08,5.59,3.83,4.78,8.1,3.21,8.49
CUST002396,Families,26,Female,Jaipur,Tier-1,Business,84358,1,1,Card,3.56,9.0,4.02,5.79,5.25,4.7,2.41,4.37,6.16
CUST002397,Families,52,Other,Hyderabad,Metro,Consultant,112015,3,1,Wallet,9.31,6.07,4.22,5.18,7.17,7.06,8.93,2.47,8.1
CUST002398,Students,24,Female,Hyderabad,Metro,Teacher,16629,6,0,UPI,9.19,3.21,8.86,3.54,9.88,5.12,3.51,6.79,3.59
CUST002399,Students,37,Female,Delhi,Metro,Consultant,34436,5,1,Wallet,7.24,7.58,8.51,3.22,9.99,9.08,9.49,2.17,6.73
CUST002400,Health Conscious,57,Female,Pune,Tier-1,Manager,179735,6,0,COD,1.92,8.16,3.23,9.26,4.38,8.83,1.2,6.37,4.98
CUST002401,Families,57,Other,Pune,Tier-1,Manager,62772,5,0,UPI,4.41,3.34,2.36,6.51,6.27,5.55,9.64,5.23,7.97
CUST002402,Students,55,Male,Pune,Tier-1,Student,31899,3,1,Wallet,6.07,6.11,6.45,6.39,8.59,3.35,3.38,9.89,9.03
CUST002403,Families,32,Female,Bengaluru,Metro,Doctor,59318,3,1,UPI,7.45,5.21,2.08,7.32,6.24,6.87,1.64,7.6,6.32
CUST002404,Families,46,Other,Hyderabad,Metro,Teacher,82294,3,0,Wallet,2.88,7.22,4.5,5.47,5.49,6.73,8.15,2.64,3.78
CUST002405,Students,50,Male,Bengaluru,Metro,Business,36627,3,1,Wallet,9.77,5.55,5.87,4.86,9.91,1.47,1.52,8.7,5.0
CUST002406,Families,26,Female,Mumbai,Metro,Doctor,92714,2,1,Wallet,2.61,3.3,3.97,7.29,7.96,2.17,4.01,2.38,9.62
CUST002407,Health Conscious,21,Female,Nagpur,Tier-2,Consultant,128848,1,1,Card,4.97,9.32,3.5,9.33,2.49,9.73,2.72,6.3,4.91
CUST002408,Students,24,Other,Jaipur,Tier-1,Teacher,33537,3,1,COD,1.97,7.11,7.34,5.69,9.95,9.23,5.07,7.46,6.12
CUST002409,Students,56,Male,Jaipur,Tier-1,Engineer,19810,4,1,UPI,3.84,7.51,6.25,4.93,7.85,8.67,5.89,7.67,5.45
CUST002410,Young Professionals,39,Other,Ahmedabad,Tier-1,Doctor,134250,2,0,UPI,9.78,5.01,9.76,5.91,5.17,2.92,3.69,5.46,9.07
CUST002411,Young Professionals,24,Female,Nagpur,Tier-2,Designer,105446,3,0,Card,2.01,1.18,6.08,5.17,3.99,4.82,6.97,7.94,4.21
CUST002412,Health Conscious,18,Female,Mumbai,Metro,Engineer,160722,6,0,COD,3.05,9.08,2.16,9.3,3.27,1.86,7.3,3.98,2.94
CUST002413,Health Conscious,31,Male,Jaipur,Tier-1,Consultant,138391,6,0,Wallet,3.58,8.58,3.15,8.37,3.19,5.64,6.5,3.86,1.8
CUST002414,Families,31,Other,Delhi,Metro,Consultant,74098,2,0,Wallet,3.93,6.42,4.2,5.93,6.95,3.26,6.48,8.28,8.19
CUST002415,Health Conscious,54,Other,Pune,Tier-1,Designer,101362,2,1,Card,5.98,1.06,3.72,9.86,4.49,7.9,5.02,6.98,8.59
CUST002416,Health Conscious,58,Female,Hyderabad,Metro,Business,147262,1,1,UPI,3.88,1.99,3.62,8.7,3.94,2.07,1.27,2.72,6.88
CUST002417,Health Conscious,19,Female,Lucknow,Tier-2,Business,77115,5,0,COD,3.5,7.68,3.24,9.9,2.23,4.67,4.62,5.13,4.39
CUST002418,Young Professionals,39,Male,Bengaluru,Metro,Teacher,144361,2,1,UPI,7.92,1.01,6.74,7.62,3.37,4.41,3.74,4.33,8.6
CUST002419,Health Conscious,47,Male,Ahmedabad,Tier-1,Manager,157786,5,1,Wallet,9.77,1.75,2.18,8.01,3.56,6.53,8.13,8.22,2.37
CUST002420,Students,37,Female,Mumbai,Metro,Manager,35052,1,1,Wallet,6.73,8.77,8.35,6.35,9.85,4.01,8.65,9.08,2.98
CUST002421,Young Professionals,36,Male,Ahmedabad,Tier-1,Student,76717,4,0,Wallet,2.34,2.82,9.74,8.21,3.51,4.16,1.51,2.0,8.58
CUST002422,Health Conscious,43,Other,Jaipur,Tier-1,Student,75958,2,1,Wallet,1.52,6.19,2.81,8.24,3.97,6.17,8.69,5.22,6.48
CUST002423,Students,54,Female,Bengaluru,Metro,Designer,34478,4,0,Wallet,7.06,5.95,6.08,4.68,7.21,2.34,6.45,9.37,2.97
CUST002424,Health Conscious,37,Other,Indore,Tier-2,Consultant,127774,4,0,COD,8.0,5.1,3.87,9.97,4.22,5.84,4.88,2.59,9.88
CUST002425,Students,20,Other,Hyderabad,Metro,Consultant,15400,1,1,COD,5.39,4.0,8.95,3.06,9.44,2.75,7.85,9.47,4.46
CUST002426,Students,38,Female,Bengaluru,Metro,Consultant,17150,6,0,COD,1.16,2.43,7.14,6.79,9.26,4.65,9.44,6.78,8.49
CUST002427,Young Professionals,23,Female,Hyderabad,Metro,Business,108901,1,1,Card,6.98,8.04,8.64,6.49,4.28,6.75,5.22,5.85,8.17
CUST002428,Young Professionals,41,Male,Nagpur,Tier-2,Engineer,58222,6,0,Wallet,8.26,8.23,6.11,8.61,4.38,3.73,7.6,3.53,3.36
CUST002429,Families,39,Male,Indore,Tier-2,Doctor,48507,5,1,Card,5.45,6.08,2.28,7.6,6.88,1.65,9.8,2.44,8.11
CUST002430,Young Professionals,50,Female,Mumbai,Metro,Student,131740,6,1,UPI,9.03,8.49,7.23,5.32,5.59,4.84,7.5,1.86,5.29
CUST002431,Health Conscious,56,Female,Delhi,Metro,Manager,169479,1,1,Wallet,1.45,9.72,3.03,9.04,4.94,5.99,3.52,7.11,3.29
CUST002432,Health Conscious,55,Other,Lucknow,Tier-2,Business,153282,6,1,Card,3.56,1.06,2.69,8.39,3.1,7.72,5.68,4.72,5.03
CUST002433,Health Conscious,27,Other,Delhi,Metro,Teacher,161341,5,1,Wallet,4.77,6.81,2.3,8.54,4.9,4.12,5.55,2.91,9.96
CUST002434,Young Professionals,20,Male,Nagpur,Tier-2,Student,125050,2,1,Card,2.91,9.39,9.34,8.93,3.77,7.77,7.28,5.26,5.78
CUST002435,Families,50,Male,Delhi,Metro,Doctor,95396,5,1,COD,3.38,7.25,2.77,7.36,5.27,5.7,1.04,2.09,6.83
CUST002436,Families,56,Female,Lucknow,Tier-2,Engineer,93136,6,1,UPI,2.9,5.91,4.68,7.95,7.42,3.24,9.15,2.84,4.25
CUST002437,Students,33,Male,Nagpur,Tier-2,Consultant,31219,3,0,COD,2.35,9.83,5.88,4.12,7.75,2.3,7.65,6.12,8.18
CUST002438,Health Conscious,45,Female,Nagpur,Tier-2,Designer,176109,2,0,Wallet,2.78,3.0,2.06,8.84,2.78,7.22,7.94,7.48,1.4
CUST002439,Families,57,Female,Indore,Tier-2,Student,62372,4,0,Wallet,2.68,7.61,3.56,7.25,6.73,8.81,7.74,1.21,4.85
CUST002440,Students,47,Other,Ahmedabad,Tier-1,Doctor,31601,4,0,UPI,4.3,5.85,8.31,3.54,7.43,2.83,7.36,1.74,4.68
CUST002441,Health Conscious,19,Male,Ahmedabad,Tier-1,Engineer,171304,3,0,Card,6.72,5.04,2.07,9.55,4.51,7.9,8.46,8.87,9.43
CUST002442,Health Conscious,42,Other,Lucknow,Tier-2,Designer,104232,2,1,UPI,3.13,4.96,3.77,9.07,2.02,1.28,8.28,9.74,3.99
CUST002443,Students,53,Other,Indore,Tier-2,Engineer,34114,2,0,Card,9.86,8.82,6.56,6.31,8.36,7.73,8.61,7.84,5.38
CUST002444,Health Conscious,36,Female,Pune,Tier-1,Engineer,165701,2,1,Wallet,2.39,2.52,2.04,9.93,3.97,8.06,7.94,8.48,7.09
CUST002445,Students,42,Male,Nagpur,Tier-2,Doctor,33539,5,0,Wallet,1.68,7.1,8.77,3.18,9.19,6.13,8.18,2.82,6.39
CUST002446,Families,42,Other,Bengaluru,Metro,Doctor,44841,5,0,Card,1.64,2.31,3.75,8.0,6.13,3.76,2.67,5.56,7.31
CUST002447,Young Professionals,44,Other,Mumbai,Metro,Doctor,82173,6,0,COD,4.39,4.0,9.81,8.02,5.65,3.84,1.31,6.23,6.52
CUST002448,Young Professionals,38,Male,Delhi,Metro,Student,78083,6,1,UPI,5.73,1.83,9.58,6.84,3.13,7.7,9.23,2.84,4.6
CUST002449,Students,19,Other,Jaipur,Tier-1,Business,31755,5,1,COD,8.04,3.45,8.21,4.95,9.34,8.56,2.56,8.73,7.43
CUST002450,Health Conscious,44,Male,Lucknow,Tier-2,Doctor,171893,1,0,UPI,8.21,3.1,4.68,9.4,2.14,6.32,5.22,9.72,3.97
CUST002451,Health Conscious,34,Male,Indore,Tier-2,Engineer,153843,5,0,UPI,1.59,5.73,4.24,8.56,2.5,1.82,9.58,9.02,1.94
CUST002452,Students,57,Other,Jaipur,Tier-1,Consultant,26691,3,1,UPI,2.95,2.18,5.85,3.53,8.47,2.02,8.08,1.15,2.6
CUST002453,Students,38,Other,Delhi,Metro,Engineer,31185,1,1,Card,1.22,2.97,8.43,3.47,8.03,8.79,2.51,4.57,5.98
CUST002454,Young Professionals,40,Male,Mumbai,Metro,Engineer,125339,1,0,UPI,5.14,6.93,6.72,6.3,2.9,8.81,2.53,2.75,6.87
CUST002455,Young Professionals,46,Male,Hyderabad,Metro,Manager,136835,1,0,COD,1.04,8.79,9.02,6.55,3.55,8.79,3.13,4.63,9.42
CUST002456,Health Conscious,49,Male,Delhi,Metro,Student,177241,6,1,COD,1.44,7.42,4.87,8.01,4.21,9.06,7.21,8.99,4.16
CUST002457,Students,19,Male,Hyderabad,Metro,Designer,26875,6,0,Wallet,2.19,9.77,5.14,6.37,8.73,4.4,2.08,3.2,8.91
