order_item_id,order_id,product_id,quantity,unit_price,discount,final_price
ITEM00051655,ORD0015155,PROD00866,2,392.17,19.3,784.34
ITEM00051656,ORD0069637,PROD01530,3,571.56,111.7,1714.68
ITEM00051657,ORD0099181,PROD00202,3,145.31,10.57,435.93
ITEM00051658,ORD0099665,PROD00182,2,242.67,21.86,485.34
ITEM00051659,ORD0042082,PROD00046,4,264.4,37.95,1057.6
ITEM00051660,ORD0040598,PROD00333,3,427.43,64.49,1282.29
ITEM00051661,ORD0077982,PROD00598,2,300.24,27.49,600.48
ITEM00051662,ORD0082769,PROD01792,1,616.99,65.06,616.99
ITEM00051663,ORD0072588,PROD00975,1,219.61,21.91,219.61
ITEM00051664,ORD0088731,PROD01473,4,397.17,7.53,1588.68
ITEM00051665,ORD0083606,PROD00690,2,677.26,10.97,1354.52
ITEM00051666,ORD0082504,PROD00870,1,134.8,19.57,134.8
ITEM00051667,ORD0082449,PROD00715,3,636.49,9.7,1909.47
ITEM00051668,ORD0044355,PROD00311,3,115.13,11.23,345.39
ITEM00051669,ORD0071141,PROD00455,3,209.87,3.84,629.61
ITEM00051670,ORD0028293,PROD00005,2,632.63,13.75,1265.26
ITEM00051671,ORD0076871,PROD01764,1,169.72,0.95,169.72
ITEM00051672,ORD0022752,PROD00176,2,416.38,52.17,832.76
ITEM00051673,ORD0013112,PROD00389,1,261.75,46.57,261.75
ITEM00051674,ORD0038237,PROD00567,1,317.59,31.38,317.59
ITEM00051675,ORD0037334,PROD01312,1,395.74,5.07,395.74
ITEM00051676,ORD0081704,PROD01897,1,117.96,0.56,117.96
ITEM00051677,ORD0076205,PROD01092,1,624.29,46.59,624.29
ITEM00051678,ORD0009811,PROD00765,2,362.47,56.59,724.94
ITEM00051679,ORD0086700,PROD01056,4,683,42.01,2732
ITEM00051680,ORD0045002,PROD01194,1,338.64,40.24,338.64
ITEM00051681,ORD0060715,PROD00232,3,577.19,18.84,1731.57
ITEM00051682,ORD0095483,PROD00422,1,204.05,23.59,204.05
ITEM00051683,ORD0070500,PROD01080,1,204.12,31.41,204.12
ITEM00051684,ORD0093301,PROD00211,2,643.86,88.37,1287.72
ITEM00051685,ORD0056742,PROD00191,2,319.8,4.5,639.6
ITEM00051686,ORD0074723,PROD00909,1,628.47,3.56,628.47
ITEM00051687,ORD0029399,PROD01025,4,664.18,88.93,2656.72
ITEM00051688,ORD0076014,PROD01875,4,437.95,17.75,1751.8
ITEM00051689,ORD0032164,PROD00732,2,347.56,16.29,695.12
ITEM00051690,ORD0034734,PROD01878,3,465.45,80.24,1396.35
ITEM00051691,ORD0061348,PROD01926,3,462.5,36.82,1387.5
ITEM00051692,ORD0072263,PROD01846,1,638.75,29.6,638.75
ITEM00051693,ORD0054163,PROD00976,1,131.46,19.44,131.46
ITEM00051694,ORD0019771,PROD01345,3,156.93,28.67,470.79
ITEM00051695,ORD0079955,PROD00117,4,199.62,21.4,798.48
ITEM00051696,ORD0009029,PROD01554,1,351,53.16,351
ITEM00051697,ORD0024355,PROD00397,1,430.29,26.08,430.29
ITEM00051698,ORD0089699,PROD00253,1,344.45,57.06,344.45
ITEM00051699,ORD0052708,PROD00880,3,310.3,19.69,930.9
ITEM00051700,ORD0001602,PROD01748,2,448.8,60.8,897.6
ITEM00051701,ORD0065583,PROD01418,3,341.21,36.77,1023.63
ITEM00051702,ORD0015465,PROD01886,1,694.27,16.88,694.27
ITEM00051703,ORD0029908,PROD00257,4,356.38,43.99,1425.52
ITEM00051704,ORD0053120,PROD00995,1,431.18,5.65,431.18
ITEM00051705,ORD0086885,PROD01749,1,340.64,60.28,340.64
ITEM00051706,ORD0013561,PROD01813,3,144.86,4.91,434.58
ITEM00051707,ORD0022422,PROD00127,1,337.67,42.76,337.67
ITEM00051708,ORD0017339,PROD00911,3,76.62,14.59,229.86
ITEM00051709,ORD0076466,PROD01320,1,463.85,65.26,463.85
ITEM00051710,ORD0059439,PROD00024,2,403.15,3.03,806.3
ITEM00051711,ORD0099662,PROD00402,2,673.93,21.63,1347.86
ITEM00051712,ORD0046455,PROD01571,1,261.66,4.77,261.66
ITEM00051713,ORD0035651,PROD01270,2,642.88,78.44,1285.76
ITEM00051714,ORD0089572,PROD00900,1,135.14,26.82,135.14
ITEM00051715,ORD0002578,PROD00805,1,589.94,71.99,589.94
ITEM00051716,ORD0063232,PROD00374,4,243.93,35.54,975.72
ITEM00051717,ORD0003514,PROD00749,1,477.48,8.91,477.48
ITEM00051718,ORD0078546,PROD00819,1,274.5,11.37,274.5
ITEM00051719,ORD0063223,PROD01113,3,92.8,11.48,278.4
ITEM00051720,ORD0057280,PROD00480,3,98.49,8.05,295.47
ITEM00051721,ORD0086844,PROD01698,3,236.31,36.79,708.93
ITEM00051722,ORD0086868,PROD01230,3,60.93,11.75,182.79
ITEM00051723,ORD0074563,PROD01945,2,683.75,34.42,1367.5
ITEM00051724,ORD0081197,PROD01507,3,88.93,9.45,266.79
ITEM00051725,ORD0062690,PROD00689,1,148.95,6.58,148.95
ITEM00051726,ORD0006616,PROD01585,2,165.18,16.95,330.36
ITEM00051727,ORD0033465,PROD01906,2,106.68,18.52,213.36
ITEM00051728,ORD0036169,PROD00869,1,365.69,10.01,365.69
ITEM00051729,ORD0007977,PROD01153,3,299.67,59.14,899.01
ITEM00051730,ORD0071420,PROD01721,4,208.22,12.72,832.88
ITEM00051731,ORD0054435,PROD00934,3,386.25,50.63,1158.75
ITEM00051732,ORD0044287,PROD01550,4,155.08,22.29,620.32
ITEM00051733,ORD0066310,PROD01655,4,73.24,8.4,292.96
ITEM00051734,ORD0091670,PROD00963,1,377.1,67.47,377.1
ITEM00051735,ORD0032836,PROD00827,2,489.76,25.64,979.52
ITEM00051736,ORD0073922,PROD01903,1,315.25,55.86,315.25
ITEM00051737,ORD0070342,PROD01816,4,511.71,0.11,2046.84
ITEM00051738,ORD0089922,PROD00769,2,254.17,50.3,508.34
ITEM00051739,ORD0058276,PROD01196,1,178.91,35.46,178.91
ITEM00051740,ORD0066636,PROD01626,2,667.46,28.78,1334.92
ITEM00051741,ORD0058068,PROD01046,3,441.9,48.93,1325.7
ITEM00051742,ORD0001509,PROD01835,1,419.91,72.47,419.91
ITEM00051743,ORD0048145,PROD01260,4,682.45,122.71,2729.8
ITEM00051744,ORD0099425,PROD00901,2,627.16,83.82,1254.32
ITEM00051745,ORD0044288,PROD00916,4,467.97,11.19,1871.88
ITEM00051746,ORD0026947,PROD01638,4,594.39,97.61,2377.56
ITEM00051747,ORD0038469,PROD01564,2,502.09,17.44,1004.18
ITEM00051748,ORD0062004,PROD00774,4,356.48,39.36,1425.92
ITEM00051749,ORD0061866,PROD00755,3,311.81,38.18,935.43
ITEM00051750,ORD0055504,PROD01131,2,609.78,31.26,1219.56
ITEM00051751,ORD0039964,PROD00751,1,347.96,53.54,347.96
ITEM00051752,ORD0078273,PROD01800,2,231.16,29.22,462.32
ITEM00051753,ORD0073558,PROD01282,4,86.23,2.04,344.92
ITEM00051754,ORD0022016,PROD01661,2,230.5,23.95,461
ITEM00051755,ORD0029210,PROD01026,3,128.42,14.99,385.26
ITEM00051756,ORD0011665,PROD01214,3,605.56,115.44,1816.68
ITEM00051757,ORD0011085,PROD00370,1,220.41,11.25,220.41
ITEM00051758,ORD0017542,PROD01283,4,244.47,2.85,977.88
ITEM00051759,ORD0031536,PROD01249,1,625.35,45.67,625.35
ITEM00051760,ORD0028480,PROD01773,1,267.66,6.33,267.66
ITEM00051761,ORD0064469,PROD01835,1,397.75,42.25,397.75
ITEM00051762,ORD0096548,PROD00077,4,416.67,12.32,1666.68
ITEM00051763,ORD0024428,PROD00728,1,416.56,61.24,416.56
ITEM00051764,ORD0050883,PROD01401,2,343.46,18.72,686.92
ITEM00051765,ORD0043120,PROD01594,1,379.08,11.58,379.08
ITEM00051766,ORD0075514,PROD00659,1,453.95,58.24,453.95
ITEM00051767,ORD0025709,PROD00114,1,355.71,65.22,355.71
ITEM00051768,ORD0063821,PROD01503,2,127.88,20.52,255.76
ITEM00051769,ORD0077527,PROD01544,4,189.47,14.38,757.88
ITEM00051770,ORD0008219,PROD00197,3,66.73,9.01,200.19
ITEM00051771,ORD0037765,PROD01281,2,364.37,50.1,728.74
ITEM00051772,ORD0060707,PROD00468,3,267.98,48.03,803.94
ITEM00051773,ORD0021363,PROD01515,4,313.63,24.37,1254.52
ITEM00051774,ORD0009600,PROD00194,2,453.48,40.19,906.96
ITEM00051775,ORD0031943,PROD01792,4,195.18,4.75,780.72
ITEM00051776,ORD0059832,PROD01811,4,274.36,6.77,1097.44
ITEM00051777,ORD0042599,PROD00035,4,411.23,65.8,1644.92
ITEM00051778,ORD0097075,PROD00871,1,329.45,22.5,329.45
ITEM00051779,ORD0033264,PROD01468,3,332.03,48.04,996.09
ITEM00051780,ORD0015679,PROD00854,3,200.22,3.58,600.66
ITEM00051781,ORD0019646,PROD00448,1,104.67,16.64,104.67
ITEM00051782,ORD0029903,PROD00698,1,529.76,17.97,529.76
ITEM00051783,ORD0022900,PROD00650,2,40.83,0.6,81.66
ITEM00051784,ORD0013361,PROD01789,4,266.44,37.2,1065.76
ITEM00051785,ORD0008150,PROD00938,1,103.83,6.24,103.83
ITEM00051786,ORD0049844,PROD01905,3,634.43,38.6,1903.29
ITEM00051787,ORD0091005,PROD01619,4,240.12,8.43,960.48
ITEM00051788,ORD0072474,PROD00634,2,502.07,1.53,1004.14
ITEM00051789,ORD0087051,PROD00736,2,589.92,20.42,1179.84
ITEM00051790,ORD0016907,PROD00585,1,102.16,17.56,102.16
ITEM00051791,ORD0005660,PROD00385,2,336.33,19.07,672.66
ITEM00051792,ORD0038113,PROD00319,4,436.26,3.67,1745.04
ITEM00051793,ORD0045901,PROD00520,3,478.03,42.31,1434.09
ITEM00051794,ORD0017777,PROD00742,1,612.6,19.63,612.6
ITEM00051795,ORD0071704,PROD00137,1,549.93,23.73,549.93
ITEM00051796,ORD0058285,PROD01302,3,481.91,87.5,1445.73
ITEM00051797,ORD0094273,PROD00643,2,576.63,43.08,1153.26
ITEM00051798,ORD0023723,PROD01720,1,59.56,1.31,59.56
ITEM00051799,ORD0099214,PROD00101,3,618.16,85.52,1854.48
ITEM00051800,ORD0070961,PROD00611,1,69.54,12.27,69.54
ITEM00051801,ORD0035975,PROD01207,4,139.19,19.65,556.76
ITEM00051802,ORD0074981,PROD01152,3,610.46,10.17,1831.38
ITEM00051803,ORD0067305,PROD00526,4,351.77,42.88,1407.08
ITEM00051804,ORD0053103,PROD00440,3,412.94,8.44,1238.82
ITEM00051805,ORD0053767,PROD01546,3,676.6,33.67,2029.8
ITEM00051806,ORD0020733,PROD00730,1,232.63,20.99,232.63
ITEM00051807,ORD0030629,PROD01661,3,79.84,14.94,239.52
ITEM00051808,ORD0064037,PROD01427,1,592.36,16.01,592.36
ITEM00051809,ORD0068486,PROD00477,2,241.29,27.19,482.58
ITEM00051810,ORD0080165,PROD00387,2,485.95,17.12,971.9
ITEM00051811,ORD0018325,PROD01618,3,642.17,13.83,1926.51
ITEM00051812,ORD0072019,PROD00958,4,656.17,108.16,2624.68
ITEM00051813,ORD0003116,PROD01348,1,553.2,56.84,553.2
ITEM00051814,ORD0066207,PROD01132,1,306.79,29,306.79
ITEM00051815,ORD0003238,PROD01604,3,695.43,46.37,2086.29
ITEM00051816,ORD0057522,PROD01185,4,474.95,36.47,1899.8
ITEM00051817,ORD0038903,PROD01329,2,201.94,20.52,403.88
ITEM00051818,ORD0000027,PROD00005,4,607.53,107,2430.12
ITEM00051819,ORD0066655,PROD01707,3,460.23,18.92,1380.69
ITEM00051820,ORD0027519,PROD01453,3,52.13,1.83,156.39
ITEM00051821,ORD0007216,PROD01887,2,308.29,3.26,616.58
ITEM00051822,ORD0074491,PROD01109,1,257.48,21.7,257.48
ITEM00051823,ORD0035525,PROD01034,1,444.91,39.33,444.91
ITEM00051824,ORD0094815,PROD01904,1,424.65,70.69,424.65
ITEM00051825,ORD0044951,PROD01549,1,179.59,6.73,179.59
ITEM00051826,ORD0040414,PROD00805,2,132.39,13.42,264.78
ITEM00051827,ORD0082751,PROD00095,3,637.88,30.4,1913.64
ITEM00051828,ORD0043820,PROD01594,4,452.53,40.35,1810.12
ITEM00051829,ORD0066759,PROD01856,2,415.05,57.08,830.1
ITEM00051830,ORD0098218,PROD01307,4,571.76,27.68,2287.04
ITEM00051831,ORD0073467,PROD00883,2,418.65,13.15,837.3
ITEM00051832,ORD0001211,PROD01094,2,578.76,91.15,1157.52
ITEM00051833,ORD0013197,PROD00367,4,68.42,4.54,273.68
ITEM00051834,ORD0051388,PROD01130,3,90.92,1.58,272.76
ITEM00051835,ORD0025049,PROD00729,1,453.5,50.74,453.5
ITEM00051836,ORD0053793,PROD00618,2,91.56,17.77,183.12
ITEM00051837,ORD0042403,PROD01027,2,332.92,51.14,665.84
ITEM00051838,ORD0066811,PROD01847,4,448.36,77.96,1793.44
ITEM00051839,ORD0002453,PROD00877,1,175.51,32.92,175.51
ITEM00051840,ORD0097223,PROD00440,4,314.77,9.53,1259.08
ITEM00051841,ORD0007317,PROD01897,2,135.89,18.93,271.78
ITEM00051842,ORD0038274,PROD01842,4,173.59,24.23,694.36
ITEM00051843,ORD0047892,PROD00113,3,150.71,2.05,452.13
ITEM00051844,ORD0092520,PROD00124,4,544.24,51.57,2176.96
ITEM00051845,ORD0016146,PROD01736,1,253.43,6.11,253.43
ITEM00051846,ORD0007338,PROD01990,4,628.76,55.19,2515.04
ITEM00051847,ORD0095973,PROD01488,3,208.16,40.07,624.48
ITEM00051848,ORD0033854,PROD01167,1,253.78,1.22,253.78
ITEM00051849,ORD0098701,PROD00539,4,646.62,63.98,2586.48
ITEM00051850,ORD0007557,PROD00692,3,111.31,20.23,333.93
ITEM00051851,ORD0037606,PROD01334,1,321.84,18.5,321.84
ITEM00051852,ORD0086991,PROD01152,3,118.54,16.51,355.62
ITEM00051853,ORD0062867,PROD00626,2,308.76,54.09,617.52
ITEM00051854,ORD0051492,PROD00006,4,465.66,49.62,1862.64
ITEM00051855,ORD0081150,PROD01847,3,146.56,14.14,439.68
ITEM00051856,ORD0063038,PROD00345,3,479.4,68.5,1438.2
ITEM00051857,ORD0061589,PROD01007,4,407.7,79.92,1630.8
ITEM00051858,ORD0018172,PROD01398,1,59.86,2.37,59.86
ITEM00051859,ORD0083374,PROD01456,1,400.9,7.64,400.9
ITEM00051860,ORD0011768,PROD01039,3,617.66,88.18,1852.98
ITEM00051861,ORD0013187,PROD01092,1,246.72,17.16,246.72
ITEM00051862,ORD0084086,PROD00959,2,475.2,69.55,950.4
ITEM00051863,ORD0078865,PROD00585,4,413.46,31.77,1653.84
ITEM00051864,ORD0039158,PROD00721,3,436.5,39.12,1309.5
ITEM00051865,ORD0073761,PROD01683,3,618.51,96.78,1855.53
ITEM00051866,ORD0028775,PROD00967,2,498.24,89.74,996.48
ITEM00051867,ORD0010939,PROD01182,4,562.45,72.48,2249.8
ITEM00051868,ORD0096037,PROD00635,2,282.73,46.25,565.46
ITEM00051869,ORD0053918,PROD01108,4,616.56,30.9,2466.24
ITEM00051870,ORD0053653,PROD01241,1,441.02,12.07,441.02
ITEM00051871,ORD0001193,PROD00581,1,695.33,48.34,695.33
ITEM00051872,ORD0068879,PROD01088,4,302.42,45.72,1209.68
ITEM00051873,ORD0026793,PROD00230,1,267.26,46.3,267.26
ITEM00051874,ORD0094503,PROD00776,1,669.08,66.55,669.08
ITEM00051875,ORD0088161,PROD01346,3,443.74,2.3,1331.22
ITEM00051876,ORD0017271,PROD00213,4,439.63,75.53,1758.52
ITEM00051877,ORD0004348,PROD01598,2,312.07,11.03,624.14
ITEM00051878,ORD0054674,PROD00735,3,106.14,14.09,318.42
ITEM00051879,ORD0097335,PROD00679,4,390.37,1.28,1561.48
ITEM00051880,ORD0091121,PROD01424,3,49.36,0.73,148.08
ITEM00051881,ORD0020624,PROD01479,2,314.87,40.92,629.74
ITEM00051882,ORD0023848,PROD00587,2,460.54,68.16,921.08
ITEM00051883,ORD0021230,PROD00606,3,395.67,44.22,1187.01
ITEM00051884,ORD0099039,PROD00534,3,505.15,97.27,1515.45
ITEM00051885,ORD0078302,PROD01259,4,613.44,42.82,2453.76
ITEM00051886,ORD0042172,PROD01538,1,638.52,4.98,638.52
ITEM00051887,ORD0043922,PROD01608,4,612.24,67.88,2448.96
ITEM00051888,ORD0048199,PROD00925,2,485.11,70.61,970.22
ITEM00051889,ORD0009640,PROD00284,2,632.48,30.54,1264.96
ITEM00051890,ORD0057140,PROD01144,3,292.38,41.67,877.14
ITEM00051891,ORD0035767,PROD01442,1,687.05,117.62,687.05
ITEM00051892,ORD0066436,PROD01739,3,117.64,12.94,352.92
ITEM00051893,ORD0059128,PROD00918,2,192.33,26.61,384.66
ITEM00051894,ORD0074499,PROD00642,2,160.24,12.73,320.48
ITEM00051895,ORD0017544,PROD01480,1,674.42,73.29,674.42
ITEM00051896,ORD0036090,PROD01733,4,88.71,16.89,354.84
ITEM00051897,ORD0070449,PROD00323,2,520.82,35,1041.64
ITEM00051898,ORD0047817,PROD01588,1,573.86,54.48,573.86
ITEM00051899,ORD0014479,PROD00900,2,453.32,79.48,906.64
ITEM00051900,ORD0083953,PROD00624,1,695.1,94.32,695.1
ITEM00051901,ORD0013541,PROD00730,2,103.01,0.65,206.02
ITEM00051902,ORD0035965,PROD00249,1,142.28,27.08,142.28
ITEM00051903,ORD0075974,PROD01809,3,495.38,96.64,1486.14
ITEM00051904,ORD0074040,PROD01528,2,107.63,2.04,215.26
ITEM00051905,ORD0026281,PROD01070,4,60.71,1,242.84
ITEM00051906,ORD0005972,PROD00519,4,579.14,71.46,2316.56
ITEM00051907,ORD0082979,PROD00740,4,653.52,6.53,2614.08
ITEM00051908,ORD0050372,PROD01584,3,170.21,8.39,510.63
ITEM00051909,ORD0091588,PROD01802,3,422.35,24.35,1267.05
ITEM00051910,ORD0034843,PROD00917,2,260.19,23.45,520.38
ITEM00051911,ORD0033242,PROD01712,3,490.15,23.5,1470.45
ITEM00051912,ORD0083831,PROD01993,1,111.31,19.39,111.31
ITEM00051913,ORD0067588,PROD01292,1,445.61,55.99,445.61
ITEM00051914,ORD0048734,PROD01551,3,673.8,10.19,2021.4
ITEM00051915,ORD0074566,PROD01224,4,109.41,3.86,437.64
ITEM00051916,ORD0034277,PROD00176,1,552.02,100.72,552.02
ITEM00051917,ORD0081226,PROD01099,2,477.62,54.06,955.24
ITEM00051918,ORD0022657,PROD00090,3,57.13,2.61,171.39
ITEM00051919,ORD0061201,PROD00514,1,624.32,14.07,624.32
ITEM00051920,ORD0010645,PROD01085,2,109.59,0.37,219.18
ITEM00051921,ORD0061092,PROD01459,1,408.63,54.72,408.63
ITEM00051922,ORD0037595,PROD00428,2,209.45,25.01,418.9
ITEM00051923,ORD0092568,PROD01245,4,457.83,68.46,1831.32
ITEM00051924,ORD0042773,PROD01634,3,143.08,22.5,429.24
ITEM00051925,ORD0014446,PROD00340,3,253.91,37.65,761.73
ITEM00051926,ORD0097755,PROD00937,3,541.84,93.16,1625.52
ITEM00051927,ORD0090268,PROD00381,4,651.41,89.3,2605.64
ITEM00051928,ORD0025244,PROD01591,1,364.7,58.69,364.7
ITEM00051929,ORD0097349,PROD01154,4,654.66,0.85,2618.64
ITEM00051930,ORD0033443,PROD01048,2,638.22,101.86,1276.44
ITEM00051931,ORD0094749,PROD01231,2,150.91,13.62,301.82
ITEM00051932,ORD0084951,PROD00384,1,91.97,16.63,91.97
ITEM00051933,ORD0045763,PROD01939,2,451.33,19.1,902.66
ITEM00051934,ORD0076792,PROD01056,1,298.01,34.98,298.01
ITEM00051935,ORD0032594,PROD01069,1,631.7,38.5,631.7
ITEM00051936,ORD0017368,PROD00615,4,101.3,7.62,405.2
ITEM00051937,ORD0074356,PROD00475,3,261.54,17.18,784.62
ITEM00051938,ORD0006690,PROD01284,2,186.01,9.56,372.02
ITEM00051939,ORD0016264,PROD00484,2,399.17,40.96,798.34
ITEM00051940,ORD0073330,PROD01944,4,336.82,46.97,1347.28
ITEM00051941,ORD0005807,PROD01622,2,532.15,50.2,1064.3
ITEM00051942,ORD0038654,PROD00008,2,406.34,73.21,812.68
ITEM00051943,ORD0014548,PROD01764,3,143.92,5.47,431.76
ITEM00051944,ORD0099508,PROD01093,3,143.67,25.62,431.01
ITEM00051945,ORD0051719,PROD00965,3,264.98,7.74,794.94
ITEM00051946,ORD0004741,PROD01701,3,596.78,97.43,1790.34
ITEM00051947,ORD0017868,PROD01469,4,479.35,28.64,1917.4
ITEM00051948,ORD0037764,PROD00988,3,237.07,23.45,711.21
ITEM00051949,ORD0007039,PROD00871,4,688.03,60.95,2752.12
ITEM00051950,ORD0044426,PROD01976,2,568.24,71.34,1136.48
ITEM00051951,ORD0014213,PROD01846,4,584.13,12.54,2336.52
ITEM00051952,ORD0004419,PROD01907,3,218.38,19.39,655.14
ITEM00051953,ORD0012923,PROD00716,2,627.3,48.4,1254.6
ITEM00051954,ORD0001156,PROD00695,4,166.72,2.52,666.88
ITEM00051955,ORD0020370,PROD01374,2,150.24,21.37,300.48
ITEM00051956,ORD0053506,PROD01595,4,647.6,7.71,2590.4
ITEM00051957,ORD0037562,PROD01979,4,83.48,3.93,333.92
ITEM00051958,ORD0034833,PROD01546,4,669.19,61.8,2676.76
ITEM00051959,ORD0010149,PROD00923,1,531.98,37.1,531.98
ITEM00051960,ORD0018557,PROD00274,4,500.3,28.39,2001.2
ITEM00051961,ORD0086762,PROD01515,1,525.32,99.2,525.32
ITEM00051962,ORD0098226,PROD01588,4,536.27,102.06,2145.08
ITEM00051963,ORD0085339,PROD01626,4,158.09,28.18,632.36
ITEM00051964,ORD0068068,PROD00266,1,88.91,9.94,88.91
ITEM00051965,ORD0004577,PROD00484,1,541.25,44.12,541.25
ITEM00051966,ORD0003017,PROD01492,4,169.28,22.92,677.12
ITEM00051967,ORD0066730,PROD01435,1,264.08,0.03,264.08
ITEM00051968,ORD0055960,PROD01104,2,670.34,69.89,1340.68
ITEM00051969,ORD0072237,PROD00736,2,340.41,55.37,680.82
ITEM00051970,ORD0099825,PROD00274,4,192.26,18.51,769.04
ITEM00051971,ORD0028734,PROD01583,4,655.24,102.55,2620.96
ITEM00051972,ORD0047666,PROD00958,4,353.1,27.26,1412.4
ITEM00051973,ORD0098011,PROD00514,1,248.35,45.09,248.35
ITEM00051974,ORD0033940,PROD01281,4,42.7,2.55,170.8
ITEM00051975,ORD0061438,PROD01812,4,183.6,5.86,734.4
ITEM00051976,ORD0079861,PROD00647,2,45.38,3.88,90.76
ITEM00051977,ORD0063121,PROD00683,1,563.77,70.13,563.77
ITEM00051978,ORD0054399,PROD01092,2,432.68,17.8,865.36
ITEM00051979,ORD0026649,PROD01411,4,397.85,0.48,1591.4
ITEM00051980,ORD0093415,PROD01153,1,612.05,114.13,612.05
ITEM00051981,ORD0082520,PROD01150,4,412.44,18.96,1649.76
ITEM00051982,ORD0022961,PROD00629,1,53.41,10.36,53.41
ITEM00051983,ORD0076542,PROD01543,1,342,37.46,342
ITEM00051984,ORD0010574,PROD00817,4,424.9,2.07,1699.6
ITEM00051985,ORD0092071,PROD01734,1,80.62,13.29,80.62
ITEM00051986,ORD0093504,PROD01349,2,423.26,7.28,846.52
ITEM00051987,ORD0085331,PROD00424,3,190.08,13.59,570.24
ITEM00051988,ORD0020545,PROD00754,4,545.69,99.01,2182.76
ITEM00051989,ORD0096363,PROD01525,1,596.37,89.75,596.37
ITEM00051990,ORD0000354,PROD00809,2,528.94,47.25,1057.88
ITEM00051991,ORD0064405,PROD00462,4,138.74,2.61,554.96
ITEM00051992,ORD0086798,PROD00154,4,460.04,15.52,1840.16
ITEM00051993,ORD0081272,PROD01771,2,458.27,89.97,916.54
ITEM00051994,ORD0024856,PROD01593,1,454.81,12.37,454.81
ITEM00051995,ORD0007484,PROD00396,4,57.51,3.08,230.04
ITEM00051996,ORD0084460,PROD00307,2,119.49,5.96,238.98
ITEM00051997,ORD0019738,PROD00583,3,366.57,47.15,1099.71
ITEM00051998,ORD0077934,PROD01654,3,188.36,29.74,565.08
ITEM00051999,ORD0094513,PROD00159,4,593.68,2.55,2374.72
ITEM00052000,ORD0028185,PROD00407,3,504.14,100.75,1512.42
ITEM00052001,ORD0056755,PROD01060,3,669.95,30.69,2009.85
ITEM00052002,ORD0086374,PROD01825,3,132.73,9.02,398.19
ITEM00052003,ORD0096912,PROD00739,2,89.75,17.32,179.5
ITEM00052004,ORD0025601,PROD00923,1,175.97,7.11,175.97
ITEM00052005,ORD0094778,PROD01529,2,370.67,23.31,741.34
ITEM00052006,ORD0061861,PROD01499,2,80.09,12.17,160.18
ITEM00052007,ORD0035989,PROD01352,3,373.52,52.71,1120.56
ITEM00052008,ORD0013875,PROD00393,1,216.48,30.97,216.48
ITEM00052009,ORD0084317,PROD01212,1,502.62,3.53,502.62
ITEM00052010,ORD0050437,PROD00511,4,614.95,54.64,2459.8
ITEM00052011,ORD0029522,PROD01401,4,46.72,3.15,186.88
ITEM00052012,ORD0075361,PROD00945,3,376.7,9.78,1130.1
ITEM00052013,ORD0062161,PROD01846,1,481.77,1.25,481.77
ITEM00052014,ORD0049511,PROD00313,1,552.12,57.6,552.12
ITEM00052015,ORD0030861,PROD00906,3,453.45,25.3,1360.35
ITEM00052016,ORD0089507,PROD00191,1,231.99,1.07,231.99
ITEM00052017,ORD0032825,PROD01645,4,638.74,68.07,2554.96
ITEM00052018,ORD0029043,PROD01741,1,698.73,91.17,698.73
ITEM00052019,ORD0095752,PROD01701,3,137.13,14.16,411.39
ITEM00052020,ORD0067230,PROD00248,4,575.58,70.94,2302.32
ITEM00052021,ORD0077368,PROD00952,3,320.08,25.05,960.24
ITEM00052022,ORD0089173,PROD01157,1,537.97,84.33,537.97
ITEM00052023,ORD0067180,PROD00844,2,677.5,44.48,1355
ITEM00052024,ORD0035651,PROD01774,3,488.07,94.29,1464.21
ITEM00052025,ORD0017450,PROD01416,1,450.49,53.94,450.49
ITEM00052026,ORD0029712,PROD01859,2,221.05,31.14,442.1
ITEM00052027,ORD0038367,PROD00666,1,324.53,4.92,324.53
ITEM00052028,ORD0082206,PROD01536,1,281.02,48.31,281.02
ITEM00052029,ORD0012786,PROD00371,4,262.64,51.94,1050.56
ITEM00052030,ORD0050468,PROD00140,2,695.11,101.71,1390.22
ITEM00052031,ORD0016059,PROD01500,2,302.51,22.79,605.02
ITEM00052032,ORD0041511,PROD00421,3,301.09,50.59,903.27
ITEM00052033,ORD0035515,PROD00501,3,656.55,36.01,1969.65
ITEM00052034,ORD0019187,PROD01961,3,260.92,48.57,782.76
ITEM00052035,ORD0074295,PROD00787,1,306.98,53.59,306.98
ITEM00052036,ORD0010375,PROD00082,1,340.61,23.78,340.61
ITEM00052037,ORD0063514,PROD00037,3,199.44,34.98,598.32
ITEM00052038,ORD0094295,PROD01281,3,157.77,0.17,473.31
ITEM00052039,ORD0081448,PROD01445,1,187.23,2.46,187.23
ITEM00052040,ORD0009474,PROD01865,4,395.68,25.94,1582.72
ITEM00052041,ORD0094087,PROD00400,4,278.76,47.61,1115.04
ITEM00052042,ORD0047635,PROD00857,1,624.63,0.46,624.63
ITEM00052043,ORD0034134,PROD00664,2,388.9,13.59,777.8
ITEM00052044,ORD0073120,PROD00554,1,448.69,18.33,448.69
ITEM00052045,ORD0081687,PROD00438,1,149.81,28.44,149.81
ITEM00052046,ORD0041353,PROD00852,2,229.62,7.56,459.24
ITEM00052047,ORD0076367,PROD01500,2,405.19,67.25,810.38
ITEM00052048,ORD0086002,PROD01749,4,668.03,61.23,2672.12
ITEM00052049,ORD0099329,PROD01173,2,122.32,9.67,244.64
ITEM00052050,ORD0054129,PROD00754,3,547.29,39.26,1641.87
